date,recorder,identifier,catNum,catSpecies,treeSpecies,"
notes",fate,fateDate,changeID,frass,emerged,photograph,rearingNotes,barcode,recorded in first wave
729,DR,ML,K4685,HETEGU,CRAXX,SCHIPP RE-ID,P,806,,,,,,,Y
729,DR,ML,K4686,FOURLX,MALXX,,P,831,,,,1,,,
729,DR,ML,K4687,FOURLX,MALXX,,D,811,,,,,,,Y
729,DR,ML,K4688,HYPAUN,MALXX,OW,D,118,,,,,,,
729,DR,ML,K4689,ZALELU,MALXX,,D,811,,,,,,,Y
729,DR,ML,K4690,MELACA,PRUSE,,P,831,,,,,,,
729,DR,ML,K4691,MELACA,PRUSE,,P,910,,,,,,,
729,DR,ML,K4692,MELACA,PRUSE,,P,823,,,,,,,
729,DR,ML,K4693,HYPAUN,PRUSE,,OW,?,,,,,,,
729,DR,ML,K4694,GEOMXX,ROSMU,,P,908,,,922,1,,,
729,DR,ML,K4695,ZALEXX,ROSMU,,d,809,,809,,,,,Y
729,DR,ML,K4696,ZALEXX,ROSMU,,P,908,FOURLX,,101,,,,
729,DR,ML,K4697,HEMATH,VIBLE,,d,806,,,,,,,Y
,,,K4698,,,,,,,,,,,,
,,,K4699,,,,,,,,,,,,
,,,K4700,,,,,,,,,,,,
,,,K4701,,,,,,,,,,,,
,,,K4702,,,,,,,,,,,,
,,,K4703,,,,,,,,,,,,
,,,K4704,,,,,,,,,,,,
,,,K4705,,,,,,,,,,,,
,,,K4706,,,,,,,,,,,,
,,,K4707,,,,,,,,,,,,
,,,K4708,,,,,,,,,,,,
,,,K4709,,,,,,,,,,,,
,,,K4710,,,,,,,,,,,,
,,,K4711,,,,,,,,,,,,
,,,K4712,,,,,,,,,,,,
,,,K4713,,,,,,,,,,,,
730,ML,MLPD,K4714,UNKNXX,PRUSE,MICRO?ACRO?ARCT?,P,926,ACROHA,,,,,,
730,ML,MLPD,K4715,MICROX,LIGOB,S SAME AS MALXX MICROX,P,901,,,,1,GE,,
730,ML,MLPD,K4716,PROCLI,ROSMU,S,P,927,,,,1,,,
730,ML,MLPD,K4717,GEOMXX,RUBXX,LONG DARK,P,903,EUTRCL,,,,,,
730,ML,MLPD,K4718,GEOMXX,RUBXX,SAME AS K4717,D,811,,,,,,,Y
730,ML,MLPD,K4719,MELACA,ROSMU,S; SPECIFICALLY HEAD CAPSULE,D,806,,N,,1,,,Y
730,ML,MLPD,K4720,MICROX,ROSMU,,D,819,,,,,,,
730,ML,MLPD,K4721,PROCLI,ROSMU,S,P,924,,,,1,,,
730,ML,MLPD,K4722,GEOMXX,ROSMU,S,D,816,,,,,,,Y
730,ML,MLPD,K4723,NOCTXX,ROSMU,S; SAME AS MORRLA FROM 729,D,827,UNKNXX,,,2,,,
730,ML,MLPD,K4724,ECTRCR,ROSMU,,P,908,,,,,,,
730,ML,MLPD,K4725,PROCLI,ROSMU,,P,922,,,,1,,,
730,ML,MLPD,K4726,GEOMXX,ROSMU,FAT,P,,,,101,1,,,
730,ML,MLPD,K4727,HERMXX,ROSMU,S; LIKE BIG MICRO,P,806,MICROX,N,,1,GE,,Y
,,,K4728,,,,,,,,,,,,
,,,K4729,,,,,,,,,,,,
,,,K4730,,,,,,,,,,,,
,,,K4731,,,,,,,,,,,,
,,,K4732,,,,,,,,,,,,
,,,K4733,,,,,,,,,,,,
,,,K4734,,,,,,,,,,,,
,,,K4735,,,,,,,,,,,,
,,,K4736,,,,,,,,,,,,
,,,K4737,,,,,,,,,,,,
,,,K4738,,,,,,,,,,,,
,,,K4739,,,,,,,,,,,,
,,,K4740,,,,,,,,,,,,
,,,K4741,,,,,,,,,,,,
,,,K4742,,,,,,,,,,,,
,,,K4743,,,,,,,,,,,,
,,,K4744,,,,,,,,,,,,
,,,K4745,,,,,,,,,,,,
,,,K4746,,,,,,,,,,,,
,,,K4747,,,,,,,,,,,,
,,,K4748,,,,,,,,,,,,
,,,K4749,,,,,,,,,,,,
,,,K4750,,,,,,,,,,,,
,,,K4751,,,,,,,,,,,,
,,,K4752,,,,,,,,,,,,
,,,K4753,,,,,,,,,,,,
,,,K4754,,,,,,,,,,,,
,,,K4755,,,,,,,,,,,,
,,,K4756,,,,,,,,,,,,
,,,K4757,,,,,,,,,,,,
,,,K4758,,,,,,,,,,,,
,,,K4759,,,,,,,,,,,,
,,,K4760,,,,,,,,,,,,
,,,K4761,,,,,,,,,,,,
,,,K4762,,,,,,,,,,,,
,,,K4763,,,,,,,,,,,,
,,,K4764,,,,,,,,,,,,
,,,K4765,,,,,,,,,,,,
,,,K4766,,,,,,,,,,,,
,,,K4767,,,,,,,,,,,,
,,,K4768,,,,,,,,,,,,
,,,K4769,,,,,,,,,,,,
,,,K4770,,,,,,,,,,,,
,,,K4771,,,,,,,,,,,,
,,,K4772,,,,,,,,,,,,
,,,K4773,,,,,,,,,,,,
,,,K4774,,,,,,,,,,,,
,,,K4775,,,,,,,,,,,,
,,,K4776,,,,,,,,,,,,
,,,K4777,,,,,,,,,,,,
,,,K4778,,,,,,,,,,,,
,,,K4779,,,,,,,,,,,,
,,,K4780,,,,,,,,,,,,
,,,K4781,,,,,,,,,,,,
,,,K4782,,,,,,,,,,,,
,,,K4783,,,,,,,,,,,,
,,,K4784,,,,,,,,,,,,
,,,K4785,,,,,,,,,,,,
,,,K4786,,,,,,,,,,,,
,,,K4787,,,,,,,,,,,,
,,,K4788,,,,,,,,,,,,
,,,K4789,,,,,,,,,,,,
,,,K4790,,,,,,,,,,,,
,,,K4791,,,,,,,,,,,,
,,,K4792,,,,,,,,,,,,
,,,K4793,,,,,,,,,,,,
,,,K4794,,,,,,,,,,,,
,,,K4795,,,,,,,,,,,,
,,,K4796,,,,,,,,,,,,
,,,K4797,,,,,,,,,,,,
,,,K4798,,,,,,,,,,,,
,,,K4799,,,,,,,,,,,,
,,,K4800,,,,,,,,,,,,
,,,K4801,,,,,,,,,,,,
,,,K4802,,,,,,,,,,,,
,,,K4803,,,,,,,,,,,,
,,,K4804,,,,,,,,,,,,
,,,K4805,,,,,,,,,,,,
,,,K4806,,,,,,,,,,,,
,,,K4807,,,,,,,,,,,,
,,,K4808,,,,,,,,,,,,
,,,K4809,,,,,,,,,,,,
,,,K4810,,,,,,,,,,,,
,,,K4811,,,,,,,,,,,,
,,,K4812,,,,,,,,,,,,
,,,K4813,,,,,,,,,,,,
,,,K4814,,,,,,,,,,,,
,,,K4815,,,,,,,,,,,,
,,,K4816,,,,,,,,,,,,
,,,K4817,,,,,,,,,,,,
,,,K4818,,,,,,,,,,,,
,,,K4819,,,,,,,,,,,,
,,,K4820,,,,,,,,,,,,
,,,K4821,,,,,,,,,,,,
,,,K4822,,,,,,,,,,,,
,,,K4823,,,,,,,,,,,,
,,,K4824,,,,,,,,,,,,
,,,K4825,,,,,,,,,,,,
,,,K4826,,,,,,,,,,,,
,,,K4827,,,,,,,,,,,,
,,,K4828,,,,,,,,,,,,
,,,K4829,,,,,,,,,,,,
,,,K4830,,,,,,,,,,,,
,,,K4831,,,,,,,,,,,,
,,,K4832,,,,,,,,,,,,
,,,K4833,,,,,,,,,,,,
,,,K4834,,,,,,,,,,,,
,,,K4835,,,,,,,,,,,,
,,,K4836,,,,,,,,,,,,
,,,K4837,,,,,,,,,,,,
,,,K4838,,,,,,,,,,,,
,,,K4839,,,,,,,,,,,,
,,,K4840,,,,,,,,,,,,
,,,K4841,,,,,,,,,,,,
,,,K4842,,,,,,,,,,,,
,,,K4843,,,,,,,,,,,,
,,,K4844,,,,,,,,,,,,
,,,K4845,,,,,,,,,,,,
,,,K4846,,,,,,,,,,,,
,,,K4847,,,,,,,,,,,,
,,,K4848,,,,,,,,,,,,
,,,K4849,,,,,,,,,,,,
,,,K4850,,,,,,,,,,,,
,,,K4851,,,,,,,,,,,,
,,,K4852,,,,,,,,,,,,
,,,K4853,,,,,,,,,,,,
,,,K4854,,,,,,,,,,,,
,,,K4855,,,,,,,,,,,,
,,,K4856,,,,,,,,,,,,
,,,K4857,,,,,,,,,,,,
,,,K4858,,,,,,,,,,,,
,,,K4859,,,,,,,,,,,,
,,,K4860,,,,,,,,,,,,
,,,K4861,,,,,,,,,,,,
,,,K4862,,,,,,,,,,,,
,,,K4863,,,,,,,,,,,,
,,,K4864,,,,,,,,,,,,
,,,K4865,,,,,,,,,,,,
,,,K4866,,,,,,,,,,,,
,,,K4867,,,,,,,,,,,,
,,,K4868,,,,,,,,,,,,
,,,K4869,,,,,,,,,,,,
,,,K4870,,,,,,,,,,,,
,,,K4871,,,,,,,,,,,,
,,,K4872,,,,,,,,,,,,
,,,K4873,,,,,,,,,,,,
,,,K4874,,,,,,,,,,,,
,,,K4875,,,,,,,,,,,,
,,,K4876,,,,,,,,,,,,
,,,K4877,,,,,,,,,,,,
,,,K4878,,,,,,,,,,,,
,,,K4879,,,,,,,,,,,,
,,,K4880,,,,,,,,,,,,
,,,K4881,,,,,,,,,,,,
,,,K4882,,,,,,,,,,,,
,,,K4883,,,,,,,,,,,,
,,,K4884,,,,,,,,,,,,
,,,K4885,,,,,,,,,,,,
,,,K4886,,,,,,,,,,,,
,,,K4887,,,,,,,,,,,,
,,,K4888,,,,,,,,,,,,
,,,K4889,,,,,,,,,,,,
,,,K4890,,,,,,,,,,,,
,,,K4891,,,,,,,,,,,,
,,,K4892,,,,,,,,,,,,
,,,K4893,,,,,,,,,,,,
,,,K4894,,,,,,,,,,,,
,,,K4895,,,,,,,,,,,,
,,,K4896,,,,,,,,,,,,
,,,K4897,,,,,,,,,,,,
,,,K4898,,,,,,,,,,,,
,,,K4899,,,,,,,,,,,,
,,,K4900,,,,,,,,,,,,
,,,K4901,,,,,,,,,,,,
,,,K4902,,,,,,,,,,,,
,,,K4903,,,,,,,,,,,,
,,,K4904,,,,,,,,,,,,
,,,K4905,,,,,,,,,,,,
,,,K4906,,,,,,,,,,,,
,,,K4907,,,,,,,,,,,,
,,,K4908,,,,,,,,,,,,
,,,K4909,,,,,,,,,,,,
,,,K4910,,,,,,,,,,,,
,,,K4911,,,,,,,,,,,,
,,,K4912,,,,,,,,,,,,
,,,K4913,,,,,,,,,,,,
,,,K4914,,,,,,,,,,,,
,,,K4915,,,,,,,,,,,,
,,,K4916,,,,,,,,,,,,
,,,K4917,,,,,,,,,,,,
,,,K4918,,,,,,,,,,,,
,,,K4919,,,,,,,,,,,,
,,,K4920,,,,,,,,,,,,
,,,K4921,,,,,,,,,,,,
,,,K4922,,,,,,,,,,,,
,,,K4923,,,,,,,,,,,,
,,,K4924,,,,,,,,,,,,
,,,K4925,,,,,,,,,,,,
,,,K4926,,,,,,,,,,,,
,,,K4927,,,,,,,,,,,,
,,,K4928,,,,,,,,,,,,
,,,K4929,,,,,,,,,,,,
,,,K4930,,,,,,,,,,,,
,,,K4931,,,,,,,,,,,,
,,,K4932,,,,,,,,,,,,
,,,K4933,,,,,,,,,,,,
,,,K4934,,,,,,,,,,,,
,,,K4935,,,,,,,,,,,,
,,,K4936,,,,,,,,,,,,
,,,K4937,,,,,,,,,,,,
,,,K4938,,,,,,,,,,,,
,,,K4939,,,,,,,,,,,,
,,,K4940,,,,,,,,,,,,
,,,K4941,,,,,,,,,,,,
,,,K4942,,,,,,,,,,,,
,,,K4943,,,,,,,,,,,,
,,,K4944,,,,,,,,,,,,
,,,K4945,,,,,,,,,,,,
,,,K4946,,,,,,,,,,,,
,,,K4947,,,,,,,,,,,,
,,,K4948,,,,,,,,,,,,
,,,K4949,,,,,,,,,,,,
,,,K4950,,,,,,,,,,,,
,,,K4951,,,,,,,,,,,,
,,,K4952,,,,,,,,,,,,
,,,K4953,,,,,,,,,,,,
,,,K4954,,,,,,,,,,,,
,,,K4955,,,,,,,,,,,,
,,,K4956,,,,,,,,,,,,
,,,K4957,,,,,,,,,,,,
,,,K4958,,,,,,,,,,,,
,,,K4959,,,,,,,,,,,,
,,,K4960,,,,,,,,,,,,
,,,K4961,,,,,,,,,,,,
,,,K4962,,,,,,,,,,,,
,,,K4963,,,,,,,,,,,,
,,,K4964,,,,,,,,,,,,
,,,K4965,,,,,,,,,,,,
,,,K4966,,,,,,,,,,,,
,,,K4967,,,,,,,,,,,,
,,,K4968,,,,,,,,,,,,
,,,K4969,,,,,,,,,,,,
,,,K4970,,,,,,,,,,,,
,,,K4971,,,,,,,,,,,,
,,,K4972,,,,,,,,,,,,
,,,K4973,,,,,,,,,,,,
,,,K4974,,,,,,,,,,,,
,,,K4975,,,,,,,,,,,,
,,,K4976,,,,,,,,,,,,
,,,K4977,,,,,,,,,,,,
,,,K4978,,,,,,,,,,,,
,,,K4979,,,,,,,,,,,,
,,,K4980,,,,,,,,,,,,
,,,K4981,,,,,,,,,,,,
,,,K4982,,,,,,,,,,,,
,,,K4983,,,,,,,,,,,,
,,,K4984,,,,,,,,,,,,
,,,K4985,,,,,,,,,,,,
,,,K4986,,,,,,,,,,,,
,,,K4987,,,,,,,,,,,,
,,,K4988,,,,,,,,,,,,
,,,K4989,,,,,,,,,,,,
,,,K4990,,,,,,,,,,,,
,,,K4991,,,,,,,,,,,,
,,,K4992,,,,,,,,,,,,
723,ML,ML,K4993,MICROX,RUBXX,DIF: not collected,,,,,,,,,
723,ML,ML,K4994,MICROX,RUBXX,DIF: not collected,D,727,,,,,,,Y
723,ML,ML,K4995,ZALEXX,PRUSE,,P,823,,,108,,,,
723,DR,ML,K4996,MELACA,PRUSE,,P,901,,901,,,,,
723,DR,ML,K4997,MICROX,RUBXX,,P,730,,,817,,,,Y
723,DR,ML,K4998,MICROX,RUBXX,SAME AS K4997; GE,P,810,,,908,,,,Y
723,ML,ML,K4999,MELACA,PRUSE,,P,820,,,,,PUPAL DATE IS PREPUPAL DATE,,
723,ML,ML,K5000,CAMPPE,PRUSE,,P,809,,,908,,,,Y
723,ML,PD DR,K5001,CORYME,BERTH,,P,809,,,823,,,,Y
723,ML,ML,K5002,GEOMXX,ROSMU,,T,927,,,,1,,,
723,ML,ML,K5003,CORYME,BERTH,,P,809,,,908,,,,Y
723,ML,ML,K5004,MICROX,LONMO,S,D,727,,N,,,,,Y
723,ML,ML,K5005,GEOMXX,ROSMU,LOST OFF TARP,,,,,,,,,
723,ML,ML,K5006,GEOMXX,ROSMU,SAME AS K5005,d,817,,y,,,,,Y
723,ML,ML,K5007,UNKNXX,ROSMU,UNSURE OF HOST; LOOKS LIKE BUTTTX,,,,,,,,,
723,ML,ML,K5008,ACROSU,MALXX,,p,819,,,,,,,Y
723,ML,ML,K5009,HYPAUN,PRUSE,,OW,?,,,,,,,
723,ML,ML,K5010,MICROX,ROSMU,,t,730,,,817,,,,Y
,,,K5011,,,,,,,,,,,,
,,,K5012,,,,,,,,,,,,
,,,K5013,,,,,,,,,,,,
,,,K5014,,,,,,,,,,,,
,,,K5015,,,,,,,,,,,,
,,,K5016,,,,,,,,,,,,
,,,K5017,,,,,,,,,,,,
,,,K5018,,,,,,,,,,,,
,,,K5019,,,,,,,,,,,,
,,,K5020,,,,,,,,,,,,
,,,K5021,,,,,,,,,,,,
,,,K5022,,,,,,,,,,,,
,,,K5023,,,,,,,,,,,,
727,PD,"DR, HW, ML",K5024,MICROX,CRAXX,Same as MICROX on other Rosease,T,810,,,,,,,Y
727,PD,"DR, HW, ML",K5025,PALTAN,BERTH,,D,118,,,,,,,
727,PD,"DR, HW, ML",K5026,MICROX,BERTH,,D,827,,,,,,,
727,PD,"DR, HW, ML",K5027,PALTAN,BERTH,,MIA,820,,,,,,,
727,PD,"DR, HW, ML",K5028,PALTAN,BERTH,,d,730,,,,,,,Y
727,PD,"DR, HW, ML",K5029,PALTAN,BERTH,,mia,803,,,,,,,Y
727,PD,"DR, HW, ML",K5030,CRABXX,VIBSI,,D,903,,N,,,,,
727,PD,"DR, HW, ML",K5031,MICROX,VIBSI,,d,802,,,,,,,Y
727,PD,"DR, HW, ML",K5032,FOURLX,VIBDI,ROSMU near beat area; S,d,803,,803,,1,,,Y
727,PD,"DR, HW, ML",K5033,MICROX,MALXX,SAME CAT K5024,d,802,,,,,,,Y
727,PD,"DR, HW, ML",K5034,MICROX,PRUSE,,D,816,,,,,,,Y
727,PD,"DR, HW, ML",K5035,MELACA,ROSMU,,P,803,,,,,,,Y
727,PD,"DR, HW, ML",K5036,GEOMXX,ROSMU,,D,816,,,,,,,Y
727,PD,"DR, HW, ML",K5037,PSEUCY,ROSMU,,mia,806,,n,,,,,Y
727,PD,"DR, HW, ML",K5038,MICROX,ROSMU,,D,827,,,,,,,
727,PD,"DR, HW, ML",K5039,HYPAUN,ROSMU,,D,806,,,,,,,Y
727,PD,"DR, HW, ML",K5040,MICROX,LIGOB,,D,729,,,,,LIQUID,,Y
727,PD,"DR, HW, ML",K5041,HYPAUN,MALXX,,OW,?,,,,,,,
,,,K5042,,,,,,,,,,,,
,,,K5043,,,,,,,,,,,,
,,,K5044,,,,,,,,,,,,
,,,K5045,,,,,,,,,,,,
,,,K5046,,,,,,,,,,,,
,,,K5047,,,,,,,,,,,,
,,,K5048,,,,,,,,,,,,
,,,K5049,,,,,,,,,,,,
,,,K5050,,,,,,,,,,,,
,,,K5051,,,,,,,,,,,,
,,,K5052,,,,,,,,,,,,
,,,K5053,,,,,,,,,,,,
,,,K5054,,,,,,,,,,,,
,,,K5055,,,,,,,,,,,,
,,,K5056,,,,,,,,,,,,
,,,K5057,,,,,,,,,,,,
,,,K5058,,,,,,,,,,,,
,,,K5059,,,,,,,,,,,,
,,,K5060,,,,,,,,,,,,
,,,K5061,,,,,,,,,,,,
